full_text,stemming,label_num,pseudo_label
emng gasalah lagi harusnya gue #kaburajadulu https://t.co/XLUg0jh1fM,gasalah gue kaburajadulu,2,negative
@tanyarlfes #KaburAjaDulu ke dapur atau ke dinas sosial gitu supaya dapat nasi bungkus,kaburajadulu dapur dinas sosial nasi bungkus,1,neutral
@ReenTis_ @Rudetiawanst Medeni rek.. Yoweslah aq tak #KaburAjaDulu ,medeni rek yoweslah kaburajadulu,1,neutral
april A nya ayo join di GOTO88 sekarang juga!!! link : https://t.co/dkC4h7jq4d #ENHYPEN #Pramugari #Wendy #RedVelvet #Mamamoo #slotonline #viral #viralindo #KaburAjaDulu #stockmarketcrash https://t.co/POHY2TlgcX,april a ya ayo join goto link enhypen pramugari wendy redvelvet mamamoo slotonline viral viralindo kaburajadulu stockmarketcrash,1,neutral
@fxnetizen @KompasTV Yang tolol mah eloe tuh yang ngabisin oksigen di negeri ini. Sono ikut #KaburAjaDulu biar jadi kacung dn babu di negeri orang.,tolol mah eloe tuh ngabisin oksigen negeri sono kaburajadulu biar kacung babu negeri orang,2,negative
Dengan bangunnya seluruh incel indonesia. Gue semakin YAKIN untuk #KaburAjaDulu,bangun incel indonesia gue kaburajadulu,2,negative
@heartesylus Gara-gara kamu mau #KaburAjaDulu eh trnyt scammer,garagara kaburajadulu eh trnyt scammer,2,negative
Poin utamanya ini ya. Apalagi kalau sampai interpol terlibat. Kesimpulan tambahan: #KaburAjaDulu ternyata belum sepenuhnya membuat seseorang aman kalau masih WNI.,poin utama ya interpol libat simpul tambah kaburajadulu sepenuh aman wni,1,neutral
Remember Catch Flights not Feelings See You Jakarta Mohon Maaf dan Terima Kasih atas semua Kenangan dan Orang yang terlibat di hidup ku selama di Jakarta ️️‍ #KaburAjaDulu https://t.co/snEyKy9iAJ,remember catch flights not feelings sih you jakarta mohon maaf terima kasih kenang orang libat hidup ku jakarta kaburajadulu,2,negative
@namdoyan Indonesia banget sekotor itu. Apalagi para pemain politiknya.... Dahlah paling bener #KaburAjaDulu,indonesia banget kotor main politik dah kaburajadulu,2,negative
Jumpheadshots Party M1887 #serbapungli #kaburajadulu https://t.co/ZL69GsngFK,jumpheadshots party serbapungli kaburajadulu,1,neutral
Parafal Knockdown Party #modalpungli #serbapungli #kaburajadulu https://t.co/yec6orhEMD,parafal knockdown party modalpungli serbapungli kaburajadulu,2,negative
@womensfootie_id @garistengah_id @ConcacafID @papantengah @id_fm @Box2BoxBola @FaktaSepakbola @seniman_bola @Olahbolacom Sudah #KaburAjaDulu dari 2023. Luar biasa Nafey,kaburajadulu nafey,1,neutral
M1887 Headshot Party+ Granat #kaburajadulu #korupsiajadulu https://t.co/XvgqF5soZn,headshot party granat kaburajadulu korupsiajadulu,1,neutral
Ryden Best Moments Jumpshot Sg2 #kaburajadulu #serbapungli https://t.co/bqptXNivgj lewat @YouTube,ryden best moments jumpshot sg kaburajadulu serbapungli,1,neutral
@worksfess PNS in this economy? yg pengangkatannya ditunda terus itu??? mending #KaburAjaDulu ,pns this economy angkat tunda mending kaburajadulu,2,negative
Eh mksdnya gue mah mau bgt #KaburAjaDulu,eh maksud gue mah banget kaburajadulu,2,negative
@TwipsX @leonazhari_ Dikatain ga nasionalis karena pindah ke LN doang mah ga usah didengerin atuh. Toh hidup kalau bukan dari duit ortu mah duit sendiri. Gas #KaburAjaDulu sambil tutup kuping.,katai nasionalis pindah ln doang mah dengar atuh hidup duit ortu mah duit gas kaburajadulu tutup kuping,2,negative
Kalo ada ponakan langsung auto ngikutin permainan yg mereka mainin Maapin benderanya beda² karena #kaburajadulu https://t.co/enMCa8b2vU,ponakan langsung auto ikut main mainin maaf bendera beda kaburajadulu,2,negative
@dikypuadi @NZypa68399 @zulhelmizainal1 @ASTROARENA Haha sialan lu indog. Sedar diri rakyat kau tu paling bodoh. Negara kau tu dah nak hancur #IndonesiaGelap #KaburAjaDulu #NegaraTentera Indoggynesial https://t.co/DENKmcfbc1,haha sial indog dar rakyat kau bodoh negara kau nak hancur indonesiagelap kaburajadulu negaratentera indoggynesial,2,negative
debut supaya bisa jadi maskot #kaburajadulu,debut maskot kaburajadulu,1,neutral
eh mau ikutan kali aja 1. F25 2. lagi #KaburAjaDulu S2 di korea dan berpikiran untuk kabur terus mau lanjut S3 dan kerja sekalian di luar negeri dalam waktu dekat 3. gak ada hobi spesifik tapi aku suka jalan kaki dan masak 4. lagi belajar planning keuangan untuk masa depan,eh ikut kali f kaburajadulu si korea pikir kabur si kerja negeri hobi spesifik suka jalan kaki masak ajar planning uang,2,negative
@mapiesunny pasukan #KaburAjaDulu ,pasu kaburajadulu,2,negative
@petanikoket gas gak sih kabur ke jerman #kaburajadulu ,gas sih kabur jerman kaburajadulu,2,negative
Late realization but gue dari awal ga pernah ngerasa belongs di negara ini not fomo #KaburAjaDulu tapi kek dari kecil gue ga suka film artis musik indo. Sekarang pun gitu bahkan hal2 berbau politik negara ini pun gue maksa melek aja karena gue mahasiswa hukum.,late realization but gue belongs negara not fomo kaburajadulu kayak gue suka film artis musik indonesia bau politik negara gue maksa melek gue mahasiswa hukum,2,negative
@ARSIPAJA Wamen tulul statemennya selalu ngawur: - nyuruh bayar THR padahal status bukan karyawan - Bilang Sritex akan diselamatkan negara padahal statusnya pure swasta dan pailit - pernah bilang bakal mundur kalo Sritex pailit - nyuruh yg mau #KaburAjaDulu kabur aja dan jangan balik lg,wamen tulul statemennya ngawur nyuruh bayar thr status karyawan bilang sritex selamat negara status pure swasta pailit bilang mundur sritex pailit nyuruh kaburajadulu kabur,2,negative
M 27 Jawa Gaji tetap Bukan 02 voter Anti-Zionis Bukan perokok Bukan peminum suka baca novel/cerpen kadang nulis di beberapa media suka hal2 berhubungan sepakbola suka jalan kaki Lagi diusahain S2 syukur bisa #KaburAjaDulu,jawa gaji voter antizionis okok minum suka baca novelcerpen kadang tulis media suka hubung sepakbola suka jalan kaki diusahain si syukur kaburajadulu,0,positive
dia ikutan #KaburAjaDulu kah,ikut kaburajadulu kah,2,negative
@glamourrebel waduhhh blm apa apa udah diajakin #kaburajadulu,diajakin kaburajadulu,2,negative
MAU IKUTAN DEH maaf fomo - umur 20++ - anak tunggal - kuliah (fase skripsian) + ada freelance - hobi baca foto/video kepo sm hal2 baru yang menarik - strict parent - punya visi misi buat ikut #kaburajadulu stlh lulus - suka jalan2/kulineran nyari tmn sehobi aja deh (min),ikut deh maaf fomo umur anak tunggal kuliah fase skripsi freelance hobi baca fotovideo kepo tarik strict parent visi misi kaburajadulu lulus suka jalankulineran cari teman hobi deh min,0,positive
@Eva_Vva88 @starfess #KaburAjaDulu ya Dit di sini pemerintahnya lagi gila ,kaburajadulu ya dit perintah gila,2,negative
@raganpdf kapan #KaburAjaDulu bisa terwujud ia..,kaburajadulu wujud,2,negative
@rpopcornn bang sesame budak ponti tutor buat #kaburajadulu dong️,abang sesame budak ponti tutor kaburajadulu,2,negative
#KaburAjaDulu terlanjur jadi pemikiran generasi Z. Apa penyebab sebenarnya? Saksikan #HotroomMetroTV episode SYARAT KERJA MAKSIMUM GAJI PEKERJA MINIMUM di https://t.co/fli1X7YamK #syaratkerjamaksimum #gajipekerjaminimum #syaratkerja #gajipekerja #lowongankerja https://t.co/smEmTx1g63,kaburajadulu lanjur pikir generasi sebab saksi hotroommetrotv episode syarat kerja maksimum gaji kerja minimum syaratkerjamaksimum gajipekerjaminimum syaratkerja gajipekerja lowongankerja,2,negative
Senang bgt kalau mau ketemu orang2 yg support dan beneran pengen ketemu sebelum berangkat #KaburAjaDulu ke Aussie,senang banget ketemu orang support benar pengin ketemu berangkat kaburajadulu aussie,0,positive
Mau coba ikutan lg kali ini yg kedua. F(23) Currently as diaspora #kaburajadulu Mandiri krna ga punya BNI atau BRI Lagi belajar masak selera humor jelek Bisa bahas politik ekonomi rezim sialan ((ayo kita gulingkan rezim itu syg)) Ga kuat ldr Kristen protestan dari lahir,coba ikut kali f currently as diaspora kaburajadulu mandiri bni bri ajar masak selera humor jelek bahas politik ekonomi rezim sial ayo guling rezim sayang kuat ldr kristen protestan lahir,2,negative
South Korea is over no future for them politik mereka ga pernah berubah masih saling tangkap ekonomi lesu penurunan populasi signifikan lebih banyak #kaburajadulu versi orang Korea ke luar for the better life.,south korea is over no future for them politik ubah tangkap ekonomi lesu turun populasi signifikan kaburajadulu versi orang korea for the better life,1,neutral
@A_FionyJKT48 Gass cep #KaburAjaDulu,gass cep kaburajadulu,2,negative
 Yokoso Minna ! Selamat datang di Tinfinity My Japanese! Saluran ini dibuat khusus buat kamu yang ingin belajar bahasa Jepang dengan cara yang fun ringan dan konsisten! Dan gratisa pastinya untuk perisapan #KaburAjaDulu Gabung di saluran Whatsapp https://t.co/B7JPJd7Ij9,yokoso minna selamat tinfinity my japanese salur khusus ajar bahasa jepang fun ringan konsisten gratisa pasti isap kaburajadulu gabung salur whatsapp,1,neutral
@Wiroarhez Ada plis minus nya klo sekarang ditawarin milih gaji 100jt kerja 1 tahun cukup buat bebas dr hubungan toxic dan stress #KaburAjaDulu,plis minus ya ditawarin pilih gaji juta kerja bebas hubung toxic stres kaburajadulu,2,negative
@convomf Ditabung sih buat #kaburajadulu,tabung sih kaburajadulu,2,negative
reels ig berkelas membuat makin sadar klo indonesia benar benar hancur hampir di setiap sektor kehidupan. Apakah #KaburAjaDulu jadi solusi?,reels ig kelas sadar indonesia hancur sektor hidup kaburajadulu solusi,2,negative
Best Moments Jumheadshot M1887 #kaburajadulu #serbapungli https://t.co/bMdNcxsIum lewat @YouTube,best moments jumheadshot kaburajadulu serbapungli,1,neutral
@glintsid @worksfess FYI role aku di kantor sekarang as Trade Marketing Supervisor juga dapet offeringnya dari glints. Kemudian bulan lalu Maret 2025 aku juga dapet dan ttd offering untuk posisi Assistant Marketing Manager di Negara Tetangga. Thanks a lot glints. Aku jadi bisa #KaburAjaDulu ,fyi role kantor as trade marketing supervisor offeringnya glints maret ttd offering posisi assistant marketing manager negara tetangga thanks a lot glints kaburajadulu,1,neutral
Help RT boleh ? Sankyu ~ Haai Koogi ada free layout req by kak @Jayzaell ~ - Big ️ GA hunter - 1 Winner (No max single/CP) - RT + Doakan yg terbaik buat next JLPT (menjunjung tinggi #KaburAjaDulu) - Ucapan makasih seikhlasnya aja - End 24 jam #zonauang #zonajajan sfu https://t.co/eZAhYyATzg,help rt sankyu haai koogi free layout req by kak big hunter winner no max singlecp rt doa baik next jlpt junjung kaburajadulu ucap makasih ikhlas end jam zonauang zonajajan sfu,0,positive
@A_FionyJKT48 Silahkan sesuai dengan tema Indonesia belakang ini #kaburajadulu,sila sesuai tema indonesia kaburajadulu,1,neutral
@A_FionyJKT48 #kaburajadulu #kusukakabur,kaburajadulu kusukakabur,1,neutral
ini orang America ga mau #KaburAjaDulu ke Indo jadi birokrat???,orang america kaburajadulu indonesia birokrat,2,negative
Ikutan trend #kaburajadulu selama si mbak belum balik kerja lagi .waktunya jalan jajan2 https://t.co/S58wNgTHZY,ikut trend kaburajadulu sih mbak kerja jalan jajan,2,negative
@dwntprsasha Emang udah waktunya ngerancang #KaburAjaDulu Shaaa. Persis yg gua omongin semalem kan wkkwk,ngerancang kaburajadulu sha persis gua omong semalem wkkwk,1,neutral
Tuhh nyesal kan ga ikut saran gue #Trending #Parlay #dabogaming #kelilingeropa #KaburAjaDulu https://t.co/a9orS5gHe5,tuh nyesal saran gue trending parlay dabogaming kelilingeropa kaburajadulu,1,neutral
@dmnyuan Gas ayo #kaburajadulu ke luar angkasa Indonesia ini rada rada apalagi pemerintahnya,gas ayo kaburajadulu angkasa indonesia rada rada perintah,2,negative
Apakah dia ikut gerakan #KaburAjaDulu ? ,gera kaburajadulu,2,negative
@kenzie_sr Mending kuliah di luar #kaburajadulu,mending kuliah kaburajadulu,2,negative
@RDNADN @A_FionyJKT48 Gasss ce (beneran) x2 #KaburAjaDulu,gas ce benar kali kaburajadulu,2,negative
Masih mau #KaburAjaDulu ? Lol https://t.co/IcIXonL9oz,kaburajadulu lol,2,negative
@mangobrol tbh gue #KaburAjaDulu,tbh gue kaburajadulu,2,negative
Indonesia not safe for my future anymore. #KaburAjaDulu #TolakUUTNI #IndonesiaGelap https://t.co/LH9uEQ5XU9,indonesia not safe for my future anymore kaburajadulu tolakuutni indonesiagelap,1,neutral
#kaburajadulu kebanyakan kelas menengah itu sama aja kaya orang rusia ukraine kabur ke bali terus orang cina kabur ke sini buat usaha tambang sama jualan karena ada oppurtunitynya,kaburajadulu banyak kelas tengah kayak orang rusia ukraine kabur bal orang cina kabur usaha tambang jual oppurtunitynya,2,negative
Best Headshot Party Parafal Si BocilFF #serbapungli #kaburajadulu https://t.co/U6s69h4IkC lewat @YouTube,best headshot party parafal sih bocilff serbapungli kaburajadulu,1,neutral
Should I ? - M29 167/95 - jkt/tng - Muslim - salary cukup - kendaraan pribadi - hunian pribadi (kecil sih) - Ndut tapi diajak olahraga mau - no smoke no drink - impian untuk #KaburAjaDulu (-) Pelupa akut Kalo udah kerja suka lupa waktu No dating exp jadi kaku banget,should i jkttng muslim salary kendara pribadi huni pribadi sih gendut ajak olahraga no smoke no drink impi kaburajadulu lupa akut kerja suka lupa no dating e kaku banget,0,positive
Jamnya fleksibel materi nanti bisa didiskusikan sesuai kebutuhan kalian harga negotiable banget. Siapa tau lagi pada mau #KaburAjaDulu tapi bahasa Inggris kalian masih belom fluent. Do slide into my DMs for further details. ️,jam fleksibel materi diskusi sesuai butuh harga negotiable banget tau kaburajadulu bahasa inggris fluent slide into my dms for further details,1,neutral
top tier #KaburAjaDulu,top tier kaburajadulu,1,neutral
Warga nkri yang mau #kaburajadulu apakah udah siap gak bisa damai sama polisi gak bisa buang sampah sembarangan (dan kadang harus milah sampah)? Atau bahkan gak bisa berisik di hari minggu/setiap hari?,warga nkri kaburajadulu damai polisi buang sampah sembarang kadang mi sampah berisik minggusetiap,2,negative
Warga nkri yang mau #kaburajadulu apakah udah siap dapat perlakuan rasis tetanggaan atau bahkan kerja sama Yahudi LGBT Yahudi LGBT orang Afrika Prindapan orang ateis dlsb.?,warga nkri kaburajadulu laku ras tetangga kerja yahudi lgbt yahudi lgbt orang afrika prindapan orang ateis dlsb,2,negative
Warga nkri yang mau #kaburajadulu apakah udah siap gak bisa becanda rasis seksis dan ableist?,warga nkri kaburajadulu becanda ras seks ableist,2,negative
Warga nkri yang mau #kaburajadulu apakah udah siap memperjuangkan nasib sendiri DAN sesama imigran di forum-forum publik?,warga nkri kaburajadulu juang nasib imigran forumforum publik,2,negative
Warga nkri yang mau #kaburajadulu apakah udah siap menjunjung langit orang lain? Siap membaur dan menerima perbedaan?,warga nkri kaburajadulu junjung langit orang baur terima beda,2,negative
Kalau gak mau siap tapi keukeuh #KaburAjaDulu dari Konoha akhirnya orang-orang nkri malah cuma bisa ngumpul sama sesama nkri -- dan bikin Konoha-Konoha baru. Apa yang jadi alasan kalian kabur bakal kalian bikin sendiri di perantauan.,keukeuh kaburajadulu konoha orangorang nkri ngumpul nkri bikin konohakonoha alas kabur bikin rantau,2,negative
@hantulity ga usah dihadapain #KaburAjaDulu,dihadapain kaburajadulu,2,negative
pemerintah lo nyadar gak si udah sedzolim itu. sumpah gua mau #KaburAjaDulu jadi kepikiran bisa/nggaknya gegara ulah lu pada..,perintah lo sadar sih sedzolim sumpah gua kaburajadulu pikir bisanggaknya gegara ulah,2,negative
@nmyk___rws Kukira Jepang masih baik-baik saja soalnya ada kebanyakan warga negara Indonesia pindah ke luar negeri : ) (Iya #KaburAjaDulu wkwkwk),kira jepang baikbaik banyak warga negara indonesia pindah negeri iya kaburajadulu wkwkwk,2,negative
 kuliah jurusan apa? sastra jerman tante.. oh mau #kaburajadulu ya ,kuliah jurus sastra jerman tante oh kaburajadulu ya,1,neutral
fresh loker yuk dicoba yuk. relocation provided #KaburAjaDulu https://t.co/LMSVfwd63L https://t.co/fh7NdMchSv,fresh loker yuk coba yuk relocation provided kaburajadulu,1,neutral
@namuhae_ Semoga #kaburajadulu tetap lancar buat ke negara-negara Schengen,moga kaburajadulu lancar negaranegara schengen,0,positive
@ranggamahesa #KaburAjaDulu secepat mungkin,kaburajadulu cepat,2,negative
@ujiaragumi Keluarga mereka dan rezim itu yg akan memulai gerakan masal #kaburajadulu nanti wkwkkw,keluarga rezim gera masal kaburajadulu wkwkkw,2,negative
@kimchijigae__ Ide bagus #KaburAjaDulu,ide bagus kaburajadulu,0,positive
@cleayow negara lagi gonjang ganjing dan dia ke luar negeri? bro lebih dulu melakukan #kaburajadulu,negara gonjang ganjing negeri bro kaburajadulu,1,neutral
Latian #KaburAjaDulu Check out my walk on Strava: https://t.co/AHQITQBEp6 https://t.co/LAvHuEwezc,latih kaburajadulu check out my walk on strava,1,neutral
@guicztar @mongcheyi @seutargazin Mau kabur bang #kaburajadulu,kabur abang kaburajadulu,2,negative
Kami mau bisa hidup sejahtera tanpa harus ikut tren #KaburAjaDulu. Kami mau bisa bergerak bebas membantu Palestina karna pemerintah menjamin kesejahteraan kami. Kami mau teman-teman rentan mendapatkan kesempatan yang sama seperti orang normal disini ,hidup sejahtera tren kaburajadulu gerak bebas bantu palestina perintah jamin sejahtera temanteman rentan sempat orang normal,2,negative
@21_mozza @prabowo #KaburAjaDulu ye wkwkwk,kaburajadulu ye wkwkwk,1,neutral
di luar ae dit jan pulkam #KaburAjaDulu,dit pulkam kaburajadulu,1,neutral
abis makin ini biskuit lansung jago loncat #ViralVideos #VideoLucu #lucu #ngakakbangsat #KaburAjaDulu https://t.co/v0PJzwwMs8,habis biskuit lansung jago loncat viralvideos videolucu lucu ngakakbangsat kaburajadulu,2,negative
alasan pgn cepet cepet ikut trend #KaburAjaDulu,alas pengin cepat cepat trend kaburajadulu,0,positive
